889	Taj Mahal, Agra, Ấn Độ
890	Vincent van Gogh, Sảnh vào Bệnh viện Saint-Paul - 1889
891	Lâu đài Neuschwanstein ở Schwangau, Bavaria, Đức
892	Lâu đài Egeskov, Đan Mạch
893	Vincent van Gogh, Cầu Langlois ở Arles và người phụ nữ cầm ô - 1888
894	Vincent van Gogh, Nhà thờ ở Auvers-sur-Oise - 1890
895	Vincent van Gogh, Hoạ sĩ trên đường đi làm - 1888
896	Vincent van Gogh, Mùa gặt - 1888
897	Vincent van Gogh, Hiên quán cà phê về đêm - 1888
898	Vincent van Gogh, Quán cà phê đêm - 1888
899	Vincent van Gogh, Chân dung cụ Tanguy 1887-8
900	Nhà thờ Đức Bà Paris trên đảo Île de la Cité, Paris, Pháp.
906	Để nối hai đầu dây bằng một sợi dây, bấm vào đầu thứ nhất rồi bấm vào đầu thứ hai.
907	Mô phỏng cập nhật ngay theo mỗi thao tác.
908	Trong vùng làm việc, con di chuyển được linh kiện bằng cách kéo chúng.
909	Ở thanh bên, bấm vào biểu tượng dụng cụ để mở bảng dụng cụ.
910	Để xoá một linh kiện hay một sợi dây, chọn công cụ xoá (dấu chéo) trong bảng dụng cụ rồi bấm vào linh kiện hoặc sợi dây muốn xoá.
911	Để bỏ chọn một đầu dây hay công cụ xoá, bấm vào chỗ trống bất kỳ.
912	Con xoay được linh kiện đang chọn bằng các nút xoay (mũi tên vòng) trong bảng dụng cụ.
913	Con đọc được thông tin về linh kiện đang chọn bằng nút thông tin (chữ i) trong bảng dụng cụ.
914	Con phóng to, thu nhỏ vùng làm việc bằng phím + và -, bằng nút phóng to trong bảng dụng cụ, hoặc bằng cách chụm ngón tay trên màn hình cảm ứng.
915	Con di chuyển vùng làm việc bằng cách bấm vào chỗ trống rồi kéo.
916	Con bấm vào linh kiện công tắc để đóng và mở nó.
917	Cổng AND cho ra 1 chỉ khi mọi đầu vào đều bằng 1. Chỉ cần một đầu vào bằng 0 là kết quả bằng 0. Đầu ra của cổng AND hai đầu vào là:
919	Bộ đếm BCD thường nhận đầu vào là một máy phát tín hiệu. Đầu ra là một số BCD bắt đầu từ 0, tăng thêm một sau mỗi nhịp.
920	Bộ chuyển BCD sang 7 đoạn nhận 4 đầu vào nhị phân và cho ra 7 đầu ra nhị phân, dùng để bật các đoạn của số BCD (số thập phân mã hoá nhị phân) nhằm hiện các số từ 0 tới 9. Đầu ra của bộ chuyển BCD sang 7 đoạn là:
921	Bộ so sánh nhận vào 2 số, A và B. Nó so sánh rồi cho ra 3 giá trị. Giá trị thứ nhất bằng 1 nếu A < B, ngược lại bằng 0. Giá trị thứ hai bằng 1 nếu A = B, ngược lại bằng 0. Giá trị thứ ba bằng 1 nếu A > B, ngược lại bằng 0. 
922	Đèn số dùng để kiểm tra đầu ra của các linh kiện số khác. Đèn xanh nếu đầu vào là 1, đèn đỏ nếu đầu vào là 0.
923	Cổng NAND cho ra kết quả ngược với cổng AND. Nếu mọi đầu vào đều bằng 1 thì đầu ra bằng 0, chỉ cần một đầu vào bằng 0 là đầu ra bằng 1:
925	Cổng NOR cho ra kết quả ngược với cổng OR. Chỉ cần một đầu vào bằng 1 là đầu ra bằng 0. Muốn được 1 thì mọi đầu vào phải bằng 0:
927	Cổng NOT (còn gọi là cổng đảo) cho ra kết quả ngược với đầu vào. Đầu vào 0 cho đầu ra 1. Đầu vào 1 cho đầu ra 0:
928	NOT A
929	Mạch số chỉ làm việc với hai trạng thái: 0 và 1. Đó là nền tảng của kỹ thuật máy tính. Trên thực tế, 0 thường ứng với điện áp gần bằng điện áp đất, còn 1 ứng với điện áp nguồn của mạch.
930	Cổng OR cho ra 1 nếu có bất kỳ đầu vào nào bằng 1, ngược lại đầu ra bằng 0:
932	Bộ hiện 7 đoạn nhận 7 đầu vào nhị phân. Màn hiện gồm 7 đoạn, mỗi đoạn sáng theo đầu vào tương ứng. Bằng cách đổi các tổ hợp đầu vào nhị phân, bộ này hiện được các số từ 0 tới 9 và vài chữ cái. Sơ đồ như sau:
933	Máy phát tín hiệu dùng để tạo ra tín hiệu 0 và 1 xen kẽ nhau. Khoảng thời gian giữa hai lần đổi chỉnh được bằng các mũi tên trên máy phát.
934	%1 giây
935	Công tắc dùng để nối hoặc ngắt hai đầu dây. Khi công tắc đóng, dòng điện chạy qua được. Khi công tắc mở, đường nối bên trong bị hở nên dòng điện không chạy qua được.
936	Cổng XOR cho ra 1 nếu số lượng số 1 ở đầu vào là số lẻ, và cho ra 0 nếu là số chẵn. Trong hoạt động này, cổng XOR hai đầu vào được dùng. Đầu ra của cổng XOR hai đầu vào là:
938	Mạch số chỉ làm việc với hai trạng thái: 0 và 1. Đó là nền tảng của kỹ thuật máy tính. Thực tế, 0 thường ứng với điện áp gần bằng điện áp đất, còn 1 ứng với điện áp nguồn của mạch.
939	Đầu vào
940	Đầu ra
941	Đầu vào 0
942	Đầu vào 1
943	Đèn số
944	Cổng AND
945	Cổng OR
946	Cổng NOT
947	Cổng XOR
948	Cổng NAND
949	Cổng NOR
950	Bộ so sánh
951	BCD sang 7 đoạn
952	Bộ hiện 7 đoạn
953	Máy phát tín hiệu
954	Bộ đếm BCD
955	Đèn số sáng khi chân của nó được nối với một đầu vào bằng 1.
956	Hãy bật đèn số bằng các đầu vào có sẵn.
957	Để nối hai đầu dây, bấm vào đầu thứ nhất rồi bấm vào đầu thứ hai.
958	Cổng AND cho ra 1 khi cả hai đầu vào đều bằng 1.
959	Hãy bật đèn số bằng một cổng AND và các đầu vào có sẵn.
960	Cổng OR cho ra 1 khi có ít nhất một đầu vào bằng 1.
961	Hãy bật đèn số bằng một cổng OR và các đầu vào có sẵn.
962	Con kéo được nhiều sợi dây từ chân đầu ra của một linh kiện.
963	Hãy bật đèn số bằng các linh kiện có sẵn.
964	Cổng NOT nhận một đầu vào nhị phân rồi đảo giá trị đó ở đầu ra.
965	Cổng NAND nhận hai đầu vào nhị phân và cho ra một đầu ra nhị phân.
966	Đầu ra của cổng NAND bằng 0 nếu cả hai đầu vào đều bằng 1. Ngoài ra thì đầu ra bằng 1.
967	Muốn đọc kỹ hơn về cổng NAND, hãy chọn nó rồi bấm nút thông tin.
968	Hãy làm bóng đèn sáng bằng cổng NAND có sẵn.
969	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn chỉ sáng khi cả hai công tắc đều đóng.
970	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn sáng khi một trong hai công tắc đóng.
971	Hãy làm bóng đèn sáng bằng ba công tắc, sao cho đèn chỉ sáng khi cả ba công tắc đều đóng.
972	Hãy làm bóng đèn sáng bằng ba công tắc, sao cho đèn sáng khi có công tắc nào đó đóng.
973	Hãy dùng các cổng sao cho bóng đèn chỉ sáng khi công tắc đóng.
974	Cổng XOR nhận hai đầu vào nhị phân và cho ra một đầu ra nhị phân.
975	Đầu ra của cổng XOR bằng 1 nếu số lượng số 1 ở đầu vào là số lẻ. Ngoài ra thì đầu ra bằng 0.
976	Hãy làm bóng đèn sáng bằng cổng XOR có sẵn.
977	Hãy làm bóng đèn sáng bằng hai công tắc, sao cho đèn sáng khi một công tắc đóng còn công tắc kia mở.
978	Hãy làm bóng đèn sáng bằng ba công tắc, sao cho đèn sáng khi số công tắc đang đóng là số lẻ.
979	Cổng NOR nhận 2 đầu vào nhị phân, cho ra 1 nếu cả hai đều bằng 0, ngoài ra thì cho ra 0.
980	Muốn đọc kỹ hơn về cổng NOR, hãy chọn nó rồi bấm nút thông tin.
981	Hãy làm bóng đèn sáng bằng cổng NOR có sẵn.
982	Hãy dùng các cổng sao cho bóng đèn chỉ sáng khi công tắc mở và tắt khi công tắc đóng.
983	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn chỉ sáng khi cả hai công tắc đều mở.
984	Hãy làm bóng đèn sáng bằng các linh kiện có sẵn, sao cho đèn sáng khi công tắc thứ nhất đóng, hoặc khi cả công tắc thứ hai và thứ ba cùng đóng.
985	Hãy dùng các cổng sao cho bóng đèn sáng khi công tắc mở và tắt khi công tắc đóng.
986	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn sáng khi một trong các công tắc đóng.
987	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn sáng khi có ít nhất một công tắc đang mở.
988	Bộ so sánh nhận vào hai số (A và B) rồi cho ra 3 giá trị. Giá trị thứ nhất bằng 1 nếu A < B, giá trị thứ hai bằng 1 nếu A = B, giá trị thứ ba bằng 1 nếu A > B.
989	Hãy dựng một mạch bằng các linh kiện có sẵn sao cho bóng đèn sáng khi đầu ra của công tắc thứ nhất nhỏ hơn hoặc bằng đầu ra của công tắc thứ hai.
990	Linh kiện ở giữa là bộ chuyển BCD sang bảy đoạn.
991	Nó nhận vào 4 bit ở dạng số thập phân mã hoá nhị phân (BCD) rồi đổi số BCD đó thành mã bảy đoạn.
992	Đầu ra của bộ chuyển được nối vào bộ hiện bảy đoạn để xem giá trị của đầu vào.
993	Hãy hiện số 6 trên bộ hiện bảy đoạn.
994	Máy phát tín hiệu bên trái dùng để tạo tín hiệu 0 và 1 xen kẽ theo một chu kỳ thời gian cho trước. Chu kỳ mặc định là 1 giây, nhưng đổi được trong khoảng 0,25 tới 2 giây.
995	Bộ đếm BCD đặt bên dưới là loại đếm đặc biệt, đếm được từ 0 tới 9 rồi quay về 0 mỗi khi có tín hiệu nhịp.
996	Hãy nối các linh kiện sao cho thấy được số đếm từ 0 tới 9 trên bộ hiện bảy đoạn có sẵn.
997	Hãy làm bóng đèn sáng bằng cả hai công tắc, sao cho đèn chỉ sáng khi công tắc thứ nhất đóng và thứ hai mở, hoặc khi công tắc thứ nhất mở và thứ hai đóng.
998	Số lần hoàn tác: %1
999	Cảnh báo: đặt số lần hoàn tác quá cao có thể làm chương trình sập nếu máy con không đủ bộ nhớ.
1004	Bảng chọn tệp
1005	Bánh xe và bánh răng
1006	Cỡ và vị trí bút chì
1007	Bảng chọn màu
1008	Hoàn tác
1009	Làm lại
1010	Ngừng vẽ
1011	Bắt đầu vẽ
1012	Hiện bánh xe và bánh răng
1013	Ẩn bánh xe và bánh răng
1014	Lưu bức tranh của con
1015	Mở một bức tranh
1016	Tạo bức tranh mới
1017	Màu nền
1018	Bánh xe
1019	Bánh răng
1020	%1 răng
1021	Tốc độ
1022	Chậm
1023	Nhanh
1024	Cỡ bút
1025	Độ mờ
1026	Độ lệch
1027	Răng bắt đầu
1028	Con chưa lưu bức tranh này. Con có muốn đóng hoạt động không?
1029	Con có muốn xoá bức tranh này không?
1030	Có
1031	Không
1045	Mũi tên lên: chọn món tiếp theo
1046	Mũi tên xuống: chọn món trước đó
1047	Phím số: nhập câu trả lời cho món đang chọn
